state,month,households,persons,region,year,date
Washington,May 2025,531127.0,905471.0,WRO,2025,2025-05-01
Washington,Jun 2025,529632.0,903442.0,WRO,2025,2025-06-01
Washington,Jul 2025,529169.0,900750.0,WRO,2025,2025-07-01
Washington,Aug 2025,530140.0,900856.0,WRO,2025,2025-08-01
Washington,Sep 2025,528441.0,895253.0,WRO,2025,2025-09-01
Connecticut,Oct 2025,209322.0,348163.0,NERO,2025,2025-10-01
Connecticut,Nov 2025,204188.0,338147.0,NERO,2025,2025-11-01
Connecticut,Dec 2025,,,NERO,2025,2025-12-01
Connecticut,Jan 2026,,,NERO,2026,2026-01-01
Connecticut,Feb 2026,,,NERO,2026,2026-02-01
Connecticut,Mar 2026,,,NERO,2026,2026-03-01
Connecticut,Apr 2026,,,NERO,2026,2026-04-01
Connecticut,May 2026,,,NERO,2026,2026-05-01
Connecticut,Jun 2026,,,NERO,2026,2026-06-01
Connecticut,Jul 2026,,,NERO,2026,2026-07-01
Connecticut,Aug 2026,,,NERO,2026,2026-08-01
Connecticut,Sep 2026,,,NERO,2026,2026-09-01
Maine,Oct 2025,94870.0,159476.0,NERO,2025,2025-10-01
Maine,Nov 2025,94351.0,158388.0,NERO,2025,2025-11-01
Maine,Dec 2025,,,NERO,2025,2025-12-01
Maine,Jan 2026,,,NERO,2026,2026-01-01
Maine,Feb 2026,,,NERO,2026,2026-02-01
Maine,Mar 2026,,,NERO,2026,2026-03-01
Maine,Apr 2026,,,NERO,2026,2026-04-01
Maine,May 2026,,,NERO,2026,2026-05-01
Maine,Jun 2026,,,NERO,2026,2026-06-01
Maine,Jul 2026,,,NERO,2026,2026-07-01
Maine,Aug 2026,,,NERO,2026,2026-08-01
Maine,Sep 2026,,,NERO,2026,2026-09-01
Massachusetts,Oct 2025,646073.0,1048515.0,NERO,2025,2025-10-01
Massachusetts,Nov 2025,631699.0,1023313.0,NERO,2025,2025-11-01
Massachusetts,Dec 2025,,,NERO,2025,2025-12-01
Massachusetts,Jan 2026,,,NERO,2026,2026-01-01
Massachusetts,Feb 2026,,,NERO,2026,2026-02-01
Massachusetts,Mar 2026,,,NERO,2026,2026-03-01
Massachusetts,Apr 2026,,,NERO,2026,2026-04-01
Massachusetts,May 2026,,,NERO,2026,2026-05-01
Massachusetts,Jun 2026,,,NERO,2026,2026-06-01
Massachusetts,Jul 2026,,,NERO,2026,2026-07-01
Massachusetts,Aug 2026,,,NERO,2026,2026-08-01
Massachusetts,Sep 2026,,,NERO,2026,2026-09-01
New Hampshire,Oct 2025,43041.0,76145.0,NERO,2025,2025-10-01
New Hampshire,Nov 2025,42473.0,75087.0,NERO,2025,2025-11-01
New Hampshire,Dec 2025,,,NERO,2025,2025-12-01
New Hampshire,Jan 2026,,,NERO,2026,2026-01-01
New Hampshire,Feb 2026,,,NERO,2026,2026-02-01
New Hampshire,Mar 2026,,,NERO,2026,2026-03-01
New Hampshire,Apr 2026,,,NERO,2026,2026-04-01
New Hampshire,May 2026,,,NERO,2026,2026-05-01
New Hampshire,Jun 2026,,,NERO,2026,2026-06-01
New Hampshire,Jul 2026,,,NERO,2026,2026-07-01
New Hampshire,Aug 2026,,,NERO,2026,2026-08-01
New Hampshire,Sep 2026,,,NERO,2026,2026-09-01
New York,Oct 2025,1713499.0,2889725.0,NERO,2025,2025-10-01
New York,Nov 2025,1695051.0,2855955.0,NERO,2025,2025-11-01
New York,Dec 2025,,,NERO,2025,2025-12-01
New York,Jan 2026,,,NERO,2026,2026-01-01
New York,Feb 2026,,,NERO,2026,2026-02-01
New York,Mar 2026,,,NERO,2026,2026-03-01
New York,Apr 2026,,,NERO,2026,2026-04-01
New York,May 2026,,,NERO,2026,2026-05-01
New York,Jun 2026,,,NERO,2026,2026-06-01
New York,Jul 2026,,,NERO,2026,2026-07-01
New York,Aug 2026,,,NERO,2026,2026-08-01
New York,Sep 2026,,,NERO,2026,2026-09-01
Rhode Island,Oct 2025,85270.0,135579.0,NERO,2025,2025-10-01
Rhode Island,Nov 2025,83552.0,132146.0,NERO,2025,2025-11-01
Rhode Island,Dec 2025,,,NERO,2025,2025-12-01
Rhode Island,Jan 2026,,,NERO,2026,2026-01-01
Rhode Island,Feb 2026,,,NERO,2026,2026-02-01
Rhode Island,Mar 2026,,,NERO,2026,2026-03-01
Rhode Island,Apr 2026,,,NERO,2026,2026-04-01
Rhode Island,May 2026,,,NERO,2026,2026-05-01
Rhode Island,Jun 2026,,,NERO,2026,2026-06-01
Rhode Island,Jul 2026,,,NERO,2026,2026-07-01
Rhode Island,Aug 2026,,,NERO,2026,2026-08-01
Rhode Island,Sep 2026,,,NERO,2026,2026-09-01
Vermont,Oct 2025,38326.0,62662.0,NERO,2025,2025-10-01
Vermont,Nov 2025,37920.0,61707.0,NERO,2025,2025-11-01
Vermont,Dec 2025,,,NERO,2025,2025-12-01
Vermont,Jan 2026,,,NERO,2026,2026-01-01
Vermont,Feb 2026,,,NERO,2026,2026-02-01
Vermont,Mar 2026,,,NERO,2026,2026-03-01
Vermont,Apr 2026,,,NERO,2026,2026-04-01
Vermont,May 2026,,,NERO,2026,2026-05-01
Vermont,Jun 2026,,,NERO,2026,2026-06-01
Vermont,Jul 2026,,,NERO,2026,2026-07-01
Vermont,Aug 2026,,,NERO,2026,2026-08-01
Vermont,Sep 2026,,,NERO,2026,2026-09-01
Delaware,Oct 2025,59773.0,117709.0,MARO,2025,2025-10-01
Delaware,Nov 2025,61247.0,120848.0,MARO,2025,2025-11-01
Delaware,Dec 2025,,,MARO,2025,2025-12-01
Delaware,Jan 2026,,,MARO,2026,2026-01-01
Delaware,Feb 2026,,,MARO,2026,2026-02-01
Delaware,Mar 2026,,,MARO,2026,2026-03-01
Delaware,Apr 2026,,,MARO,2026,2026-04-01
Delaware,May 2026,,,MARO,2026,2026-05-01
Delaware,Jun 2026,,,MARO,2026,2026-06-01
Delaware,Jul 2026,,,MARO,2026,2026-07-01
Delaware,Aug 2026,,,MARO,2026,2026-08-01
Delaware,Sep 2026,,,MARO,2026,2026-09-01
District of Columbia,Oct 2025,84857.0,139620.0,MARO,2025,2025-10-01
District of Columbia,Nov 2025,84021.0,139966.0,MARO,2025,2025-11-01
District of Columbia,Dec 2025,,,MARO,2025,2025-12-01
District of Columbia,Jan 2026,,,MARO,2026,2026-01-01
District of Columbia,Feb 2026,,,MARO,2026,2026-02-01
District of Columbia,Mar 2026,,,MARO,2026,2026-03-01
District of Columbia,Apr 2026,,,MARO,2026,2026-04-01
District of Columbia,May 2026,,,MARO,2026,2026-05-01
District of Columbia,Jun 2026,,,MARO,2026,2026-06-01
District of Columbia,Jul 2026,,,MARO,2026,2026-07-01
District of Columbia,Aug 2026,,,MARO,2026,2026-08-01
District of Columbia,Sep 2026,,,MARO,2026,2026-09-01
Maryland,Oct 2025,369891.0,665503.0,MARO,2025,2025-10-01
Maryland,Nov 2025,336945.0,625814.0,MARO,2025,2025-11-01
Maryland,Dec 2025,,,MARO,2025,2025-12-01
Maryland,Jan 2026,,,MARO,2026,2026-01-01
Maryland,Feb 2026,,,MARO,2026,2026-02-01
Maryland,Mar 2026,,,MARO,2026,2026-03-01
Maryland,Apr 2026,,,MARO,2026,2026-04-01
Maryland,May 2026,,,MARO,2026,2026-05-01
Maryland,Jun 2026,,,MARO,2026,2026-06-01
Maryland,Jul 2026,,,MARO,2026,2026-07-01
Maryland,Aug 2026,,,MARO,2026,2026-08-01
Maryland,Sep 2026,,,MARO,2026,2026-09-01
New Jersey,Oct 2025,437950.0,816513.0,MARO,2025,2025-10-01
New Jersey,Nov 2025,430579.0,800681.0,MARO,2025,2025-11-01
New Jersey,Dec 2025,,,MARO,2025,2025-12-01
New Jersey,Jan 2026,,,MARO,2026,2026-01-01
New Jersey,Feb 2026,,,MARO,2026,2026-02-01
New Jersey,Mar 2026,,,MARO,2026,2026-03-01
New Jersey,Apr 2026,,,MARO,2026,2026-04-01
New Jersey,May 2026,,,MARO,2026,2026-05-01
New Jersey,Jun 2026,,,MARO,2026,2026-06-01
New Jersey,Jul 2026,,,MARO,2026,2026-07-01
New Jersey,Aug 2026,,,MARO,2026,2026-08-01
New Jersey,Sep 2026,,,MARO,2026,2026-09-01
Pennsylvania,Oct 2025,1029754.0,1879268.0,MARO,2025,2025-10-01
Pennsylvania,Nov 2025,1008970.0,1837300.0,MARO,2025,2025-11-01
Pennsylvania,Dec 2025,,,MARO,2025,2025-12-01
Pennsylvania,Jan 2026,,,MARO,2026,2026-01-01
Pennsylvania,Feb 2026,,,MARO,2026,2026-02-01
Pennsylvania,Mar 2026,,,MARO,2026,2026-03-01
Pennsylvania,Apr 2026,,,MARO,2026,2026-04-01
Pennsylvania,May 2026,,,MARO,2026,2026-05-01
Pennsylvania,Jun 2026,,,MARO,2026,2026-06-01
Pennsylvania,Jul 2026,,,MARO,2026,2026-07-01
Pennsylvania,Aug 2026,,,MARO,2026,2026-08-01
Pennsylvania,Sep 2026,,,MARO,2026,2026-09-01
Virginia,Oct 2025,398826.0,768115.0,MARO,2025,2025-10-01
Virginia,Nov 2025,425751.0,834680.0,MARO,2025,2025-11-01
Virginia,Dec 2025,,,MARO,2025,2025-12-01
Virginia,Jan 2026,,,MARO,2026,2026-01-01
Virginia,Feb 2026,,,MARO,2026,2026-02-01
Virginia,Mar 2026,,,MARO,2026,2026-03-01
Virginia,Apr 2026,,,MARO,2026,2026-04-01
Virginia,May 2026,,,MARO,2026,2026-05-01
Virginia,Jun 2026,,,MARO,2026,2026-06-01
Virginia,Jul 2026,,,MARO,2026,2026-07-01
Virginia,Aug 2026,,,MARO,2026,2026-08-01
Virginia,Sep 2026,,,MARO,2026,2026-09-01
West Virginia,Oct 2025,143742.0,268514.0,MARO,2025,2025-10-01
West Virginia,Nov 2025,141403.0,263723.0,MARO,2025,2025-11-01
West Virginia,Dec 2025,,,MARO,2025,2025-12-01
West Virginia,Jan 2026,,,MARO,2026,2026-01-01
West Virginia,Feb 2026,,,MARO,2026,2026-02-01
West Virginia,Mar 2026,,,MARO,2026,2026-03-01
West Virginia,Apr 2026,,,MARO,2026,2026-04-01
West Virginia,May 2026,,,MARO,2026,2026-05-01
West Virginia,Jun 2026,,,MARO,2026,2026-06-01
West Virginia,Jul 2026,,,MARO,2026,2026-07-01
West Virginia,Aug 2026,,,MARO,2026,2026-08-01
West Virginia,Sep 2026,,,MARO,2026,2026-09-01
Alabama,Oct 2025,362548.0,722477.0,SERO,2025,2025-10-01
Alabama,Nov 2025,354695.0,707340.0,SERO,2025,2025-11-01
Alabama,Dec 2025,,,SERO,2025,2025-12-01
Alabama,Jan 2026,,,SERO,2026,2026-01-01
Alabama,Feb 2026,,,SERO,2026,2026-02-01
Alabama,Mar 2026,,,SERO,2026,2026-03-01
Alabama,Apr 2026,,,SERO,2026,2026-04-01
Alabama,May 2026,,,SERO,2026,2026-05-01
Alabama,Jun 2026,,,SERO,2026,2026-06-01
Alabama,Jul 2026,,,SERO,2026,2026-07-01
Alabama,Aug 2026,,,SERO,2026,2026-08-01
Alabama,Sep 2026,,,SERO,2026,2026-09-01
Florida,Oct 2025,1558431.0,2755013.0,SERO,2025,2025-10-01
Florida,Nov 2025,1503968.0,2656217.0,SERO,2025,2025-11-01
Florida,Dec 2025,,,SERO,2025,2025-12-01
Florida,Jan 2026,,,SERO,2026,2026-01-01
Florida,Feb 2026,,,SERO,2026,2026-02-01
Florida,Mar 2026,,,SERO,2026,2026-03-01
Florida,Apr 2026,,,SERO,2026,2026-04-01
Florida,May 2026,,,SERO,2026,2026-05-01
Florida,Jun 2026,,,SERO,2026,2026-06-01
Florida,Jul 2026,,,SERO,2026,2026-07-01
Florida,Aug 2026,,,SERO,2026,2026-08-01
Florida,Sep 2026,,,SERO,2026,2026-09-01
Georgia,Oct 2025,723500.0,1908523.0,SERO,2025,2025-10-01
Georgia,Nov 2025,704325.0,1857209.0,SERO,2025,2025-11-01
Georgia,Dec 2025,,,SERO,2025,2025-12-01
Georgia,Jan 2026,,,SERO,2026,2026-01-01
Georgia,Feb 2026,,,SERO,2026,2026-02-01
Georgia,Mar 2026,,,SERO,2026,2026-03-01
Georgia,Apr 2026,,,SERO,2026,2026-04-01
Georgia,May 2026,,,SERO,2026,2026-05-01
Georgia,Jun 2026,,,SERO,2026,2026-06-01
Georgia,Jul 2026,,,SERO,2026,2026-07-01
Georgia,Aug 2026,,,SERO,2026,2026-08-01
Georgia,Sep 2026,,,SERO,2026,2026-09-01
Kentucky,Oct 2025,285568.0,598629.0,SERO,2025,2025-10-01
Kentucky,Nov 2025,281875.0,591669.0,SERO,2025,2025-11-01
Kentucky,Dec 2025,,,SERO,2025,2025-12-01
Kentucky,Jan 2026,,,SERO,2026,2026-01-01
Kentucky,Feb 2026,,,SERO,2026,2026-02-01
Kentucky,Mar 2026,,,SERO,2026,2026-03-01
Kentucky,Apr 2026,,,SERO,2026,2026-04-01
Kentucky,May 2026,,,SERO,2026,2026-05-01
Kentucky,Jun 2026,,,SERO,2026,2026-06-01
Kentucky,Jul 2026,,,SERO,2026,2026-07-01
Kentucky,Aug 2026,,,SERO,2026,2026-08-01
Kentucky,Sep 2026,,,SERO,2026,2026-09-01
Mississippi,Oct 2025,175442.0,352065.0,SERO,2025,2025-10-01
Mississippi,Nov 2025,170057.0,340676.0,SERO,2025,2025-11-01
Mississippi,Dec 2025,,,SERO,2025,2025-12-01
Mississippi,Jan 2026,,,SERO,2026,2026-01-01
Mississippi,Feb 2026,,,SERO,2026,2026-02-01
Mississippi,Mar 2026,,,SERO,2026,2026-03-01
Mississippi,Apr 2026,,,SERO,2026,2026-04-01
Mississippi,May 2026,,,SERO,2026,2026-05-01
Mississippi,Jun 2026,,,SERO,2026,2026-06-01
Mississippi,Jul 2026,,,SERO,2026,2026-07-01
Mississippi,Aug 2026,,,SERO,2026,2026-08-01
Mississippi,Sep 2026,,,SERO,2026,2026-09-01
North Carolina,Oct 2025,670870.0,1347859.0,SERO,2025,2025-10-01
North Carolina,Nov 2025,655226.0,1313857.0,SERO,2025,2025-11-01
North Carolina,Dec 2025,,,SERO,2025,2025-12-01
North Carolina,Jan 2026,,,SERO,2026,2026-01-01
North Carolina,Feb 2026,,,SERO,2026,2026-02-01
North Carolina,Mar 2026,,,SERO,2026,2026-03-01
North Carolina,Apr 2026,,,SERO,2026,2026-04-01
North Carolina,May 2026,,,SERO,2026,2026-05-01
North Carolina,Jun 2026,,,SERO,2026,2026-06-01
North Carolina,Jul 2026,,,SERO,2026,2026-07-01
North Carolina,Aug 2026,,,SERO,2026,2026-08-01
North Carolina,Sep 2026,,,SERO,2026,2026-09-01
South Carolina,Oct 2025,263545.0,549979.0,SERO,2025,2025-10-01
South Carolina,Nov 2025,255990.0,533298.0,SERO,2025,2025-11-01
South Carolina,Dec 2025,,,SERO,2025,2025-12-01
South Carolina,Jan 2026,,,SERO,2026,2026-01-01
South Carolina,Feb 2026,,,SERO,2026,2026-02-01
South Carolina,Mar 2026,,,SERO,2026,2026-03-01
South Carolina,Apr 2026,,,SERO,2026,2026-04-01
South Carolina,May 2026,,,SERO,2026,2026-05-01
South Carolina,Jun 2026,,,SERO,2026,2026-06-01
South Carolina,Jul 2026,,,SERO,2026,2026-07-01
South Carolina,Aug 2026,,,SERO,2026,2026-08-01
South Carolina,Sep 2026,,,SERO,2026,2026-09-01
Tennessee,Oct 2025,324519.0,632974.0,SERO,2025,2025-10-01
Tennessee,Nov 2025,351434.0,706856.0,SERO,2025,2025-11-01
Tennessee,Dec 2025,,,SERO,2025,2025-12-01
Tennessee,Jan 2026,,,SERO,2026,2026-01-01
Tennessee,Feb 2026,,,SERO,2026,2026-02-01
Tennessee,Mar 2026,,,SERO,2026,2026-03-01
Tennessee,Apr 2026,,,SERO,2026,2026-04-01
Tennessee,May 2026,,,SERO,2026,2026-05-01
Tennessee,Jun 2026,,,SERO,2026,2026-06-01
Tennessee,Jul 2026,,,SERO,2026,2026-07-01
Tennessee,Aug 2026,,,SERO,2026,2026-08-01
Tennessee,Sep 2026,,,SERO,2026,2026-09-01
Illinois,Oct 2025,1018182.0,1841261.0,MWRO,2025,2025-10-01
Illinois,Nov 2025,1018151.0,1843515.0,MWRO,2025,2025-11-01
Illinois,Dec 2025,,,MWRO,2025,2025-12-01
Illinois,Jan 2026,,,MWRO,2026,2026-01-01
Illinois,Feb 2026,,,MWRO,2026,2026-02-01
Illinois,Mar 2026,,,MWRO,2026,2026-03-01
Illinois,Apr 2026,,,MWRO,2026,2026-04-01
Illinois,May 2026,,,MWRO,2026,2026-05-01
Illinois,Jun 2026,,,MWRO,2026,2026-06-01
Illinois,Jul 2026,,,MWRO,2026,2026-07-01
Illinois,Aug 2026,,,MWRO,2026,2026-08-01
Illinois,Sep 2026,,,MWRO,2026,2026-09-01
Indiana,Oct 2025,273834.0,570608.0,MWRO,2025,2025-10-01
Indiana,Nov 2025,269370.0,559012.0,MWRO,2025,2025-11-01
Indiana,Dec 2025,,,MWRO,2025,2025-12-01
Indiana,Jan 2026,,,MWRO,2026,2026-01-01
Indiana,Feb 2026,,,MWRO,2026,2026-02-01
Indiana,Mar 2026,,,MWRO,2026,2026-03-01
Indiana,Apr 2026,,,MWRO,2026,2026-04-01
Indiana,May 2026,,,MWRO,2026,2026-05-01
Indiana,Jun 2026,,,MWRO,2026,2026-06-01
Indiana,Jul 2026,,,MWRO,2026,2026-07-01
Indiana,Aug 2026,,,MWRO,2026,2026-08-01
Indiana,Sep 2026,,,MWRO,2026,2026-09-01
Iowa,Oct 2025,129228.0,264188.0,MWRO,2025,2025-10-01
Iowa,Nov 2025,126272.0,254688.0,MWRO,2025,2025-11-01
Iowa,Dec 2025,,,MWRO,2025,2025-12-01
Iowa,Jan 2026,,,MWRO,2026,2026-01-01
Iowa,Feb 2026,,,MWRO,2026,2026-02-01
Iowa,Mar 2026,,,MWRO,2026,2026-03-01
Iowa,Apr 2026,,,MWRO,2026,2026-04-01
Iowa,May 2026,,,MWRO,2026,2026-05-01
Iowa,Jun 2026,,,MWRO,2026,2026-06-01
Iowa,Jul 2026,,,MWRO,2026,2026-07-01
Iowa,Aug 2026,,,MWRO,2026,2026-08-01
Iowa,Sep 2026,,,MWRO,2026,2026-09-01
Michigan,Oct 2025,774024.0,1463909.0,MWRO,2025,2025-10-01
Michigan,Nov 2025,780003.0,1469302.0,MWRO,2025,2025-11-01
Michigan,Dec 2025,,,MWRO,2025,2025-12-01
Michigan,Jan 2026,,,MWRO,2026,2026-01-01
Michigan,Feb 2026,,,MWRO,2026,2026-02-01
Michigan,Mar 2026,,,MWRO,2026,2026-03-01
Michigan,Apr 2026,,,MWRO,2026,2026-04-01
Michigan,May 2026,,,MWRO,2026,2026-05-01
Michigan,Jun 2026,,,MWRO,2026,2026-06-01
Michigan,Jul 2026,,,MWRO,2026,2026-07-01
Michigan,Aug 2026,,,MWRO,2026,2026-08-01
Michigan,Sep 2026,,,MWRO,2026,2026-09-01
Minnesota,Oct 2025,237457.0,452713.0,MWRO,2025,2025-10-01
Minnesota,Nov 2025,232220.0,441676.0,MWRO,2025,2025-11-01
Minnesota,Dec 2025,,,MWRO,2025,2025-12-01
Minnesota,Jan 2026,,,MWRO,2026,2026-01-01
Minnesota,Feb 2026,,,MWRO,2026,2026-02-01
Minnesota,Mar 2026,,,MWRO,2026,2026-03-01
Minnesota,Apr 2026,,,MWRO,2026,2026-04-01
Minnesota,May 2026,,,MWRO,2026,2026-05-01
Minnesota,Jun 2026,,,MWRO,2026,2026-06-01
Minnesota,Jul 2026,,,MWRO,2026,2026-07-01
Minnesota,Aug 2026,,,MWRO,2026,2026-08-01
Minnesota,Sep 2026,,,MWRO,2026,2026-09-01
Ohio,Oct 2025,731400.0,1426605.0,MWRO,2025,2025-10-01
Ohio,Nov 2025,715230.0,1385921.0,MWRO,2025,2025-11-01
Ohio,Dec 2025,,,MWRO,2025,2025-12-01
Ohio,Jan 2026,,,MWRO,2026,2026-01-01
Ohio,Feb 2026,,,MWRO,2026,2026-02-01
Ohio,Mar 2026,,,MWRO,2026,2026-03-01
Ohio,Apr 2026,,,MWRO,2026,2026-04-01
Ohio,May 2026,,,MWRO,2026,2026-05-01
Ohio,Jun 2026,,,MWRO,2026,2026-06-01
Ohio,Jul 2026,,,MWRO,2026,2026-07-01
Ohio,Aug 2026,,,MWRO,2026,2026-08-01
Ohio,Sep 2026,,,MWRO,2026,2026-09-01
Wisconsin,Oct 2025,357028.0,666784.0,MWRO,2025,2025-10-01
Wisconsin,Nov 2025,356162.0,664190.0,MWRO,2025,2025-11-01
Wisconsin,Dec 2025,,,MWRO,2025,2025-12-01
Wisconsin,Jan 2026,,,MWRO,2026,2026-01-01
Wisconsin,Feb 2026,,,MWRO,2026,2026-02-01
Wisconsin,Mar 2026,,,MWRO,2026,2026-03-01
Wisconsin,Apr 2026,,,MWRO,2026,2026-04-01
Wisconsin,May 2026,,,MWRO,2026,2026-05-01
Wisconsin,Jun 2026,,,MWRO,2026,2026-06-01
Wisconsin,Jul 2026,,,MWRO,2026,2026-07-01
Wisconsin,Aug 2026,,,MWRO,2026,2026-08-01
Wisconsin,Sep 2026,,,MWRO,2026,2026-09-01
Arizona,Oct 2025,396600.0,762291.0,SWRO,2025,2025-10-01
Arizona,Nov 2025,340267.0,659121.0,SWRO,2025,2025-11-01
Arizona,Dec 2025,,,SWRO,2025,2025-12-01
Arizona,Jan 2026,,,SWRO,2026,2026-01-01
Arizona,Feb 2026,,,SWRO,2026,2026-02-01
Arizona,Mar 2026,,,SWRO,2026,2026-03-01
Arizona,Apr 2026,,,SWRO,2026,2026-04-01
Arizona,May 2026,,,SWRO,2026,2026-05-01
Arizona,Jun 2026,,,SWRO,2026,2026-06-01
Arizona,Jul 2026,,,SWRO,2026,2026-07-01
Arizona,Aug 2026,,,SWRO,2026,2026-08-01
Arizona,Sep 2026,,,SWRO,2026,2026-09-01
Arkansas,Oct 2025,127323.0,243436.0,SWRO,2025,2025-10-01
Arkansas,Nov 2025,124823.0,237515.0,SWRO,2025,2025-11-01
Arkansas,Dec 2025,,,SWRO,2025,2025-12-01
Arkansas,Jan 2026,,,SWRO,2026,2026-01-01
Arkansas,Feb 2026,,,SWRO,2026,2026-02-01
Arkansas,Mar 2026,,,SWRO,2026,2026-03-01
Arkansas,Apr 2026,,,SWRO,2026,2026-04-01
Arkansas,May 2026,,,SWRO,2026,2026-05-01
Arkansas,Jun 2026,,,SWRO,2026,2026-06-01
Arkansas,Jul 2026,,,SWRO,2026,2026-07-01
Arkansas,Aug 2026,,,SWRO,2026,2026-08-01
Arkansas,Sep 2026,,,SWRO,2026,2026-09-01
Louisiana,Oct 2025,385966.0,783109.0,SWRO,2025,2025-10-01
Louisiana,Nov 2025,373037.0,757893.0,SWRO,2025,2025-11-01
Louisiana,Dec 2025,,,SWRO,2025,2025-12-01
Louisiana,Jan 2026,,,SWRO,2026,2026-01-01
Louisiana,Feb 2026,,,SWRO,2026,2026-02-01
Louisiana,Mar 2026,,,SWRO,2026,2026-03-01
Louisiana,Apr 2026,,,SWRO,2026,2026-04-01
Louisiana,May 2026,,,SWRO,2026,2026-05-01
Louisiana,Jun 2026,,,SWRO,2026,2026-06-01
Louisiana,Jul 2026,,,SWRO,2026,2026-07-01
Louisiana,Aug 2026,,,SWRO,2026,2026-08-01
Louisiana,Sep 2026,,,SWRO,2026,2026-09-01
New Mexico,Oct 2025,249004.0,457974.0,SWRO,2025,2025-10-01
New Mexico,Nov 2025,244826.0,449602.0,SWRO,2025,2025-11-01
New Mexico,Dec 2025,,,SWRO,2025,2025-12-01
New Mexico,Jan 2026,,,SWRO,2026,2026-01-01
New Mexico,Feb 2026,,,SWRO,2026,2026-02-01
New Mexico,Mar 2026,,,SWRO,2026,2026-03-01
New Mexico,Apr 2026,,,SWRO,2026,2026-04-01
New Mexico,May 2026,,,SWRO,2026,2026-05-01
New Mexico,Jun 2026,,,SWRO,2026,2026-06-01
New Mexico,Jul 2026,,,SWRO,2026,2026-07-01
New Mexico,Aug 2026,,,SWRO,2026,2026-08-01
New Mexico,Sep 2026,,,SWRO,2026,2026-09-01
Oklahoma,Oct 2025,329746.0,671759.0,SWRO,2025,2025-10-01
Oklahoma,Nov 2025,318361.0,648677.0,SWRO,2025,2025-11-01
Oklahoma,Dec 2025,,,SWRO,2025,2025-12-01
Oklahoma,Jan 2026,,,SWRO,2026,2026-01-01
Oklahoma,Feb 2026,,,SWRO,2026,2026-02-01
Oklahoma,Mar 2026,,,SWRO,2026,2026-03-01
Oklahoma,Apr 2026,,,SWRO,2026,2026-04-01
Oklahoma,May 2026,,,SWRO,2026,2026-05-01
Oklahoma,Jun 2026,,,SWRO,2026,2026-06-01
Oklahoma,Jul 2026,,,SWRO,2026,2026-07-01
Oklahoma,Aug 2026,,,SWRO,2026,2026-08-01
Oklahoma,Sep 2026,,,SWRO,2026,2026-09-01
Texas,Oct 2025,1574416.0,3427142.0,SWRO,2025,2025-10-01
Texas,Nov 2025,1552379.0,3369196.0,SWRO,2025,2025-11-01
Texas,Dec 2025,,,SWRO,2025,2025-12-01
Texas,Jan 2026,,,SWRO,2026,2026-01-01
Texas,Feb 2026,,,SWRO,2026,2026-02-01
Texas,Mar 2026,,,SWRO,2026,2026-03-01
Texas,Apr 2026,,,SWRO,2026,2026-04-01
Texas,May 2026,,,SWRO,2026,2026-05-01
Texas,Jun 2026,,,SWRO,2026,2026-06-01
Texas,Jul 2026,,,SWRO,2026,2026-07-01
Texas,Aug 2026,,,SWRO,2026,2026-08-01
Texas,Sep 2026,,,SWRO,2026,2026-09-01
Utah,Oct 2025,86745.0,170637.0,SWRO,2025,2025-10-01
Utah,Nov 2025,83382.0,165723.0,SWRO,2025,2025-11-01
Utah,Dec 2025,,,SWRO,2025,2025-12-01
Utah,Jan 2026,,,SWRO,2026,2026-01-01
Utah,Feb 2026,,,SWRO,2026,2026-02-01
Utah,Mar 2026,,,SWRO,2026,2026-03-01
Utah,Apr 2026,,,SWRO,2026,2026-04-01
Utah,May 2026,,,SWRO,2026,2026-05-01
Utah,Jun 2026,,,SWRO,2026,2026-06-01
Utah,Jul 2026,,,SWRO,2026,2026-07-01
Utah,Aug 2026,,,SWRO,2026,2026-08-01
Utah,Sep 2026,,,SWRO,2026,2026-09-01
Colorado,Oct 2025,324413.0,596006.0,MPRO,2025,2025-10-01
Colorado,Nov 2025,336586.0,591432.0,MPRO,2025,2025-11-01
Colorado,Dec 2025,,,MPRO,2025,2025-12-01
Colorado,Jan 2026,,,MPRO,2026,2026-01-01
Colorado,Feb 2026,,,MPRO,2026,2026-02-01
Colorado,Mar 2026,,,MPRO,2026,2026-03-01
Colorado,Apr 2026,,,MPRO,2026,2026-04-01
Colorado,May 2026,,,MPRO,2026,2026-05-01
Colorado,Jun 2026,,,MPRO,2026,2026-06-01
Colorado,Jul 2026,,,MPRO,2026,2026-07-01
Colorado,Aug 2026,,,MPRO,2026,2026-08-01
Colorado,Sep 2026,,,MPRO,2026,2026-09-01
Kansas,Oct 2025,92812.0,184596.0,MPRO,2025,2025-10-01
Kansas,Nov 2025,90363.0,179285.0,MPRO,2025,2025-11-01
Kansas,Dec 2025,,,MPRO,2025,2025-12-01
Kansas,Jan 2026,,,MPRO,2026,2026-01-01
Kansas,Feb 2026,,,MPRO,2026,2026-02-01
Kansas,Mar 2026,,,MPRO,2026,2026-03-01
Kansas,Apr 2026,,,MPRO,2026,2026-04-01
Kansas,May 2026,,,MPRO,2026,2026-05-01
Kansas,Jun 2026,,,MPRO,2026,2026-06-01
Kansas,Jul 2026,,,MPRO,2026,2026-07-01
Kansas,Aug 2026,,,MPRO,2026,2026-08-01
Kansas,Sep 2026,,,MPRO,2026,2026-09-01
Missouri,Oct 2025,325168.0,659757.0,MPRO,2025,2025-10-01
